"Paper_No","Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","subject","paper_no","regex_start","regex_end"
"technical sciences paper 2",9657,2020,"November","2020 NSC and SC Exam Papers (November)","Memo Paper 2 (English and Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=su12lV55X-4%3d&tabid=2702&portalid=0&mid=9657","Technical Sciences","Afrikaans",NA,"technical sciences","Paper 2","1.1.1 ",1.2
"technical sciences paper 2",9657,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=e56PUzkT_e4%3d&tabid=2702&portalid=0&mid=9657","Technical Sciences","English",NA,"technical sciences","Paper 2","1.1.1 ",1.2
"technical sciences paper 2",8936,2019,"May","2019 May/June Examination Papers","Paper 2 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=0JxskFCMdwY%3d&tabid=2468&portalid=0&mid=8936","Technical Sciences","English",NA,"technical sciences","Paper 2","1.1.1 ",1.2
"technical sciences paper 2",7311,2018,NA,"2018 Grade 12 Exemplars: Technical Subjects","Technical Sciences Paper 2 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=zViu6XGbT_Q%3d&tabid=1855&portalid=0&mid=7311","Technical Sciences","Afrikaans",NA,"technical sciences","Paper 2","1.1.1 ",1.2
"technical sciences paper 2",7311,2018,NA,"2018 Grade 12 Exemplars: Technical Subjects","Technical Sciences Paper 2 Memo (English & Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3m6Tquto7sc%3d&tabid=1855&portalid=0&mid=7311","Technical Sciences","English and Afrikaans","Memo","technical sciences","Paper 2","1.1.1 ",1.2
"tourism paper 1",6395,2017,"February","2017 Feb/March NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ByfEb7cQAUo%3d&tabid=1608&portalid=0&mid=6395","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7601,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=IyzYukE7HvE%3d&tabid=1920&portalid=0&mid=7601","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2821,2011,"February","2011 Feb/March NSC Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=oFY_CX7G9oA%3d&tabid=726&portalid=0&mid=2821","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",6395,2017,"February","2017 Feb/March NSC Exam Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=HxFj08IwZco%3d&tabid=1608&portalid=0&mid=6395","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8407,2018,"November","2018 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=Xuq9pdoSzGU%3d&tabid=2268&portalid=0&mid=8407","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2821,2011,"February","2011 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=IQnMTiHDQQU%3d&tabid=726&portalid=0&mid=2821","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9638,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=YJeh-bfdZJA%3d&tabid=2702&portalid=0&mid=9638","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8268,2018,"May","2018 May/June NSC Exam Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=L9bbswritMk%3d&tabid=2182&portalid=0&mid=8268","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",6395,2017,"February","2017 Feb/March NSC Exam Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=oN4ZWDtNPJY%3d&tabid=1608&portalid=0&mid=6395","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9638,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=yvFqn_vh9VE%3d&tabid=2702&portalid=0&mid=9638","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2084,2012,"November","2012 November NSC Examination Papers","Tourism English Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=DybyBGb5ee0%3d&tabid=626&portalid=0&mid=2084","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2084,2012,"November","2012 November NSC Examination Papers","Tourism Afrikaans Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=l6Z3ar_QArk%3d&tabid=626&portalid=0&mid=2084","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7601,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=BL2qYsVpJyo%3d&tabid=1920&portalid=0&mid=7601","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 Braille (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=E-7TZSEw2zA%3d&tabid=730&portalid=0&mid=2907","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7601,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=lifwSsPW3L0%3d&tabid=1920&portalid=0&mid=7601","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2821,2011,"February","2011 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=lMIsFEhbmho%3d&tabid=726&portalid=0&mid=2821","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2534,2009,"November","2009 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZNsStiki_P4%3d&tabid=677&portalid=0&mid=2534","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7356,2017,"November","2017 November NSC Examination Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Lv_sIF3ebXs%3d&tabid=1856&portalid=0&mid=7356","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2821,2011,"February","2011 Feb/March NSC Examination Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=uQ-phqWc6iI%3d&tabid=726&portalid=0&mid=2821","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8407,2018,"November","2018 November NSC Examination Papers ","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hJfUpCx4gJ0%3d&tabid=2268&portalid=0&mid=8407","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2534,2009,"November","2009 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=fTSu1jA51qQ%3d&tabid=677&portalid=0&mid=2534","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8268,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=S4_p57S4IY8%3d&tabid=2182&portalid=0&mid=8268","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1539,2014,"November","2014 November NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=JRVbqz0zAkw%3d&tabid=568&portalid=0&mid=1539","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1913,2013,"February","2013 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=dgPEpryDnq4%3d&tabid=610&portalid=0&mid=1913","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2084,2012,"November","2012 November NSC Examination Papers","Tourism Afrikaans Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=AzVSHKDubr8%3d&tabid=626&portalid=0&mid=2084","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1913,2013,"February","2013 Feb/March NSC Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=4Br7xvkrA0w%3d&tabid=610&portalid=0&mid=1913","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",4295,2015,"November","2015 November NSC Examination Papers","Paper 1(English)","https://www.education.gov.za/LinkClick.aspx?fileticket=S87SYPw9TZQ%3d&tabid=979&portalid=0&mid=4295","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8986,2019,"November","2019 NSC Examination Papers (November)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=2ABV90u2hPw%3d&tabid=2556&portalid=0&mid=8986","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=tlzttkeA1mU%3d&tabid=730&portalid=0&mid=2907","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1681,2014,"February","2014 Feb/March NSC Examination Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Y8jujnjjgy8%3d&tabid=584&portalid=0&mid=1681","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",4295,2015,"November","2015 November NSC Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=yQ4yI4aA-tw%3d&tabid=979&portalid=0&mid=4295","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8268,2018,"May","2018 May/June NSC Exam Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=mu2HGK9G34M%3d&tabid=2182&portalid=0&mid=8268","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",6395,2017,"February","2017 Feb/March NSC Exam Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=PmAFUyJykig%3d&tabid=1608&portalid=0&mid=6395","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8407,2018,"November","2018 November NSC Examination Papers ","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=jylgMxiFMd8%3d&tabid=2268&portalid=0&mid=8407","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 Braille (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=1fNsI9rboNo%3d&tabid=730&portalid=0&mid=2907","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1865,2013,"November","2013 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=1SjJfJHwMME%3d&tabid=607&portalid=0&mid=1865","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1865,2013,"November","2013 November NSC Examination Papers ","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=qtVjvEvta6g%3d&tabid=607&portalid=0&mid=1865","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1865,2013,"November","2013 November NSC Examination Papers ","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=g51ELkVdd24%3d&tabid=607&portalid=0&mid=1865","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8934,2019,"May","2019 May/June Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZCu4Ac3z9Co%3d&tabid=2468&portalid=0&mid=8934","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8934,2019,"May","2019 May/June Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=-J4xdDWf1Bs%3d&tabid=2468&portalid=0&mid=8934","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7356,2017,"November","2017 November NSC Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=9yNx_gMV4ac%3d&tabid=1856&portalid=0&mid=7356","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7356,2017,"November","2017 November NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=DFa4bP6mA7M%3d&tabid=1856&portalid=0&mid=7356","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8934,2019,"May","2019 May/June Examination Papers","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=C0vYq8KrShY%3d&tabid=2468&portalid=0&mid=8934","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",6185,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=XdmX0SusKm0%3d&tabid=1508&portalid=0&mid=6185","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",6185,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=OU1ptx6LuWI%3d&tabid=1508&portalid=0&mid=6185","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2534,2009,"November","2009 November NSC Examination Papers ","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=AIaTCrH9IMo%3d&tabid=677&portalid=0&mid=2534","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2534,2009,"November","2009 November NSC Examination Papers ","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=V9iYjC0wYkw%3d&tabid=677&portalid=0&mid=2534","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9923,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=hRxRiQUTPfc%3d&tabid=2837&portalid=0&mid=9923","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2276,2011,"November","2011 November NSC Examination Papers  ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=RzSlXqui2a0%3d&tabid=647&portalid=0&mid=2276","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1913,2013,"February","2013 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=lP2fls9_KU4%3d&tabid=610&portalid=0&mid=1913","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9923,2021,"May","2021 NSC/SC May/June Examinations","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=2U_4ehPAG0c%3d&tabid=2837&portalid=0&mid=9923","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2084,2012,"November","2012 November NSC Examination Papers","Tourism English Paper 1 memo","https://www.education.gov.za/LinkClick.aspx?fileticket=CJvouSWxNbg%3d&tabid=626&portalid=0&mid=2084","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=E-7TZSEw2zA%3d&tabid=730&portalid=0&mid=2907","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Memo Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=r79Tf_o6cKw%3d&tabid=730&portalid=0&mid=2907","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1681,2014,"February","2014 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=1fNsI9rboNo%3d&tabid=584&portalid=0&mid=1681","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",7356,2017,"November","2017 November NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=8Xf1-mdLHk0%3d&tabid=1856&portalid=0&mid=7356","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8268,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=vQxqEc5-01Y%3d&tabid=2182&portalid=0&mid=8268","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",4295,2015,"November","2015 November NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sYTLL3B2dro%3d&tabid=979&portalid=0&mid=4295","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",4404,2016,"February","2016 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=qDV9odNc9Vw%3d&tabid=1000&portalid=0&mid=4404","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",8407,2018,"November","2018 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=XHzqDFADvQU%3d&tabid=2268&portalid=0&mid=8407","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1539,2014,"November","2014 November NSC Examination Papers","Paper 1 Braille (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=XL3jmZjUJtg%3d&tabid=568&portalid=0&mid=1539","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1539,2014,"November","2014 November NSC Examination Papers","Paper 1 Braille (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=Q4gtylT1yhE%3d&tabid=568&portalid=0&mid=1539","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9923,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=wG45JVy4KHQ%3d&tabid=2837&portalid=0&mid=9923","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",1539,2014,"November","2014 November NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=aZzeg_-o5QU%3d&tabid=568&portalid=0&mid=1539","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",9923,2021,"May","2021 NSC/SC May/June Examinations","Memo Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=AADAhJtcrTs%3d&tabid=2837&portalid=0&mid=9923","Tourism","Afrikaans",NA,"tourism","paper 1","1.1.1 ",1.2
"tourism paper 1",2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=1fNsI9rboNo%3d&tabid=730&portalid=0&mid=2907","Tourism","English",NA,"tourism","paper 1","1.1.1 ",1.2
