"Module_No","Exam_Year","Exam_Sitting","Title","Paper","Module_URL","Subject","Paper_Language","Paper_type","Paper_No","HL_FAL_SAL","Region","NA.","NA..1","filename","fileext","mc_start","mc_end","mc"
4441,2016,"February","2016 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Mz5YwPlixzc%3d&tabid=1000&portalid=0&mid=4441","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2016 February Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
4286,2015,"November","2015 November NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hW259fU66z0%3d&tabid=979&portalid=0&mid=4286","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
4286,2015,"November","2015 November NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=2SzqyQYhv8s%3d&tabid=979&portalid=0&mid=4286","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
4286,2015,"November","2015 November NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=LqsJIZTGJ_c%3d&tabid=979&portalid=0&mid=4286","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
4286,2015,"November","2015 November NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Wfj00Uh9qqg%3d&tabid=979&portalid=0&mid=4286","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 November Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
2929,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=hjIrphvo6x4%3d&tabid=730&portalid=0&mid=2929","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2929,2015,"February","2015 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=_jb-LpZL45k%3d&tabid=730&portalid=0&mid=2929","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2929,2015,"February","2015 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=95P4o7eWCK8%3d&tabid=730&portalid=0&mid=2929","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
2929,2015,"February","2015 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=wTIFXPqxdr8%3d&tabid=730&portalid=0&mid=2929","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2015 February Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1519,2014,"November","2014 November NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=rn7ZQqTKLPQ%3d&tabid=568&portalid=0&mid=1519","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1519,2014,"November","2014 November NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=-JZxZv89e44%3d&tabid=568&portalid=0&mid=1519","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1519,2014,"November","2014 November NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=hLKy2m3KqSs%3d&tabid=568&portalid=0&mid=1519","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1519,2014,"November","2014 November NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=G_dgNWnIEqI%3d&tabid=568&portalid=0&mid=1519","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 November Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1668,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=8TMAu15h3Rw%3d&tabid=584&portalid=0&mid=1668","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1668,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=E0NpLo5nX24%3d&tabid=584&portalid=0&mid=1668","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1668,2014,"February","2014 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=kBRpwEpbv-A%3d&tabid=584&portalid=0&mid=1668","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1668,2014,"February","2014 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=IcGeco2iPqQ%3d&tabid=584&portalid=0&mid=1668","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2014 February Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
1935,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=8TMAu15h3Rw%3d&tabid=610&portalid=0&mid=1935","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
1935,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=qU7a-A2Kl90%3d&tabid=610&portalid=0&mid=1935","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
1935,2013,"February","2013 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=kBRpwEpbv-A%3d&tabid=610&portalid=0&mid=1935","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
1935,2013,"February","2013 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=K-O7yrSg_eo%3d&tabid=610&portalid=0&mid=1935","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2013 February Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
2356,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ehGEpQZXz7M%3d&tabid=649&portalid=0&mid=2356","hospitality studies","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Hospitality Studies paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
2356,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=3hORQNxuXzw%3d&tabid=649&portalid=0&mid=2356","hospitality studies","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Hospitality Studies paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
2356,2012,"February","2012 Feb/March NSC Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=csAJ7-aYgm8%3d&tabid=649&portalid=0&mid=2356","hospitality studies","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Hospitality Studies paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
2356,2012,"February","2012 Feb/March NSC Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=kYDWAip3uHU%3d&tabid=649&portalid=0&mid=2356","hospitality studies","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2012 February Hospitality Studies paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12325,2023,"May","2023 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ncjpZ6d62qs%3d&tabid=4504&portalid=0&mid=12325","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12325,2023,"May","2023 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=yteulRr1guc%3d&tabid=4504&portalid=0&mid=12325","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12325,2023,"May","2023 May/June NSC/SC Exam Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=R5pWA87HK3Y%3d&tabid=4504&portalid=0&mid=12325","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
12325,2023,"May","2023 May/June NSC/SC Exam Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=clyab1JjcMQ%3d&tabid=4504&portalid=0&mid=12325","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 May Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
12689,2023,"November","2023 NSC November Exam papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=PQmkqo5I0mk%3d&tabid=4682&portalid=0&mid=12689","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
12689,2023,"November","2023 NSC November Exam papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=MraitIumC_g%3d&tabid=4682&portalid=0&mid=12689","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
12689,2023,"November","2023 NSC November Exam papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=9XVVgLiN770%3d&tabid=4682&portalid=0&mid=12689","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
12689,2023,"November","2023 NSC November Exam papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=IpSsuwxyi3c%3d&tabid=4682&portalid=0&mid=12689","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2023 November Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10994,2022,"November","2022 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Dzqkc8aq4wQ%3d&tabid=3294&portalid=0&mid=10994","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10994,2022,"November","2022 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=UeFfYf4pjQA%3d&tabid=3294&portalid=0&mid=10994","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10994,2022,"November","2022 NSC November Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=GtNKw6meUR0%3d&tabid=3294&portalid=0&mid=10994","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10994,2022,"November","2022 NSC November Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=HfEJP0AJz1w%3d&tabid=3294&portalid=0&mid=10994","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 November Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10581,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=9X-Gm29HCxY%3d&tabid=3138&portalid=0&mid=10581","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10581,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=dyyVDOVV_UI%3d&tabid=3138&portalid=0&mid=10581","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10581,2022,"May","2022 May/June NSC/SC Exam Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=TtLydQJL0pw%3d&tabid=3138&portalid=0&mid=10581","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10581,2022,"May","2022 May/June NSC/SC Exam Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=jc3eM8iQugI%3d&tabid=3138&portalid=0&mid=10581","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2022 May Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
10143,2021,"November","2021 NSC November Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=QNPGo8T33qo%3d&tabid=2922&portalid=0&mid=10143","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
10143,2021,"November","2021 NSC November Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=Vby8LNmOhsM%3d&tabid=2922&portalid=0&mid=10143","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
10143,2021,"November","2021 NSC November Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=tBDNmFoZB8o%3d&tabid=2922&portalid=0&mid=10143","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
10143,2021,"November","2021 NSC November Examination Papers","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=2ZHmyd379yk%3d&tabid=2922&portalid=0&mid=10143","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 November Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
9923,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=hRxRiQUTPfc%3d&tabid=2837&portalid=0&mid=9923","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9923,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=2U_4ehPAG0c%3d&tabid=2837&portalid=0&mid=9923","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
9923,2021,"May","2021 NSC/SC May/June Examinations","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=wG45JVy4KHQ%3d&tabid=2837&portalid=0&mid=9923","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
9923,2021,"May","2021 NSC/SC May/June Examinations","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=AADAhJtcrTs%3d&tabid=2837&portalid=0&mid=9923","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2021 May Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
9638,2020,"November","2020 NSC and SC Exam Papers (November)","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=YJeh-bfdZJA%3d&tabid=2702&portalid=0&mid=9638","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
9638,2020,"November","2020 NSC and SC Exam Papers (November)","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=q6_GUFQfybc%3d&tabid=2702&portalid=0&mid=9638","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
9638,2020,"November","2020 NSC and SC Exam Papers (November)","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=yvFqn_vh9VE%3d&tabid=2702&portalid=0&mid=9638","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
9638,2020,"November","2020 NSC and SC Exam Papers (November)","memo paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=OlPsFZ--jZ0%3d&tabid=2702&portalid=0&mid=9638","tourism","afrikaans","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2020 November Tourism paper 1 afrikaans memo",".pdf","1.1.1 ",1.2,TRUE
8934,2019,"May","2019 May/June Examination Papers","paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=C01yqAr61Ds%3d&tabid=2468&portalid=0&mid=8934","tourism","english","","paper 1","","","","","C:/DEV/R/data/pastpapers/2019 May Tourism paper 1 english",".pdf","1.1.1 ",1.2,TRUE
8934,2019,"May","2019 May/June Examination Papers","memo paper 1 (english)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZCu4Ac3z9Co%3d&tabid=2468&portalid=0&mid=8934","tourism","english","memo","paper 1","","","","","C:/DEV/R/data/pastpapers/2019 May Tourism paper 1 english memo",".pdf","1.1.1 ",1.2,TRUE
8934,2019,"May","2019 May/June Examination Papers","paper 1 (afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=-J4xdDWf1Bs%3d&tabid=2468&portalid=0&mid=8934","tourism","afrikaans","","paper 1","","","","","C:/DEV/R/data/pastpapers/2019 May Tourism paper 1 afrikaans",".pdf","1.1.1 ",1.2,TRUE
