"PDF_URL","paper","Module_No","Subject_Name","Grade","Year_title","Paper_type","Paper_Language","Module_name","Year","Paper_No","subject","paper_no","regex_start","regex_end","type"
"https://www.education.gov.za/LinkClick.aspx?fileticket=baLMB9W7bM4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=baLMB9W7bM4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=baLMB9W7bM4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=baLMB9W7bM4%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 1",2905,"Memo Paper 1 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=CT62X-UMcL0%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Memo Paper 2 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=CT62X-UMcL0%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Memo Paper 2 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=CT62X-UMcL0%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Memo Paper 2 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=CT62X-UMcL0%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 2",4293,"Memo Paper 2 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e8_WIkNIg3M%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e8_WIkNIg3M%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e8_WIkNIg3M%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=e8_WIkNIg3M%3d&tabid=730&portalid=0&mid=2905","physical sciences paper 2",2905,"Memo Paper 2 (English & Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2015 Feb/March NSC Examination Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FM1POEj-o7w%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Memo Paper 1 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FM1POEj-o7w%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Memo Paper 1 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FM1POEj-o7w%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Memo Paper 1 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=FM1POEj-o7w%3d&tabid=979&portalid=0&mid=4293","physical sciences paper 1",4293,"Memo Paper 1 (English & Afrikaans)",12,"2015 November NSC Exam Papers",NA,"English and Afrikaans","Physical Sciences",2015,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dynYgONLG6A%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dynYgONLG6A%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dynYgONLG6A%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=dynYgONLG6A%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ftSVO08Iuks%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 2",6183,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ftSVO08Iuks%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 2",6183,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ftSVO08Iuks%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 2",6183,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ftSVO08Iuks%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 2",6183,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ITvlHibgPhw%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 2",4411,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ITvlHibgPhw%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 2",4411,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ITvlHibgPhw%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 2",4411,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=ITvlHibgPhw%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 2",4411,"Paper 2 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=mD0Qt3nlF4c%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 1",6183,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=mD0Qt3nlF4c%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 1",6183,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=mD0Qt3nlF4c%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 1",6183,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=mD0Qt3nlF4c%3d&tabid=1508&portalid=0&mid=6183","physical sciences paper 1",6183,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 November NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=PQ_A6gJ7UGk%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 1",4411,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=PQ_A6gJ7UGk%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 1",4411,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=PQ_A6gJ7UGk%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 1",4411,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=PQ_A6gJ7UGk%3d&tabid=1000&portalid=0&mid=4411","physical sciences paper 1",4411,"Paper 1 (Afrikaans)",12,"National Department of Basic Education > Curriculum > National Senior Certificate (NSC) Examinations  > Past Exam Papers > 2016 Feb/March NSC Examination Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YnCJKoKP5F0%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YnCJKoKP5F0%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YnCJKoKP5F0%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=YnCJKoKP5F0%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (Afrikaans)",12,"2016 ASC Exam Papers",NA,"Afrikaans","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=cOyx-bA7Exk%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=cOyx-bA7Exk%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=cOyx-bA7Exk%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=cOyx-bA7Exk%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 2",5743,"Paper 2 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 2","Physical Sciences","Paper 2","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HzzkPy6t3E4%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
"https://www.education.gov.za/LinkClick.aspx?fileticket=HzzkPy6t3E4%3d&tabid=1375&portalid=0&mid=5743","physical sciences paper 1",5743,"Paper 1 (English)",12,"2016 ASC Exam Papers",NA,"English","Physical Sciences",2016,"paper 1","Physical Sciences","Paper 1","1.1.1 ",1.2,"application/pdf"
