"Module_No.x","Exam_Year.x","Exam_Sitting.x","Title.x","Module_name.x.x","QP_URL","Module_name.y.x","Doc_Type.x","language.x","paper.x","annex.x","region.x","HL_SAL_FAL.x","control.x","DFkey2.x","DFkey","Module_No.y","Memo_URL","Module_name.y.y","DFkey2","subject","paper_no","regex_start","regex_end"
7592,2018,"February","2018 Grade 12 NSC Supplementary Exams (Feb/March)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=6ogmRr7KPS0%3d&tabid=1920&portalid=0&mid=7592","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2018 February paper 1 english NA All",7592,"https://www.education.gov.za/LinkClick.aspx?fileticket=ESUJX7iSfhU%3d&tabid=1920&portalid=0&mid=7592","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8259,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=tMvYFcMTY5Y%3d&tabid=2182&portalid=0&mid=8259","hospitality studies","application/pdf","afrikaans","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2018 May paper 1 afrikaans NA All",8259,"https://www.education.gov.za/LinkClick.aspx?fileticket=xRiClpVt_eQ%3d&tabid=2182&portalid=0&mid=8259","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8259,2018,"May","2018 May/June NSC Exam Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=H3QJPLM60qc%3d&tabid=2182&portalid=0&mid=8259","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2018 May paper 1 english NA All",8259,"https://www.education.gov.za/LinkClick.aspx?fileticket=BGBrWE08yrM%3d&tabid=2182&portalid=0&mid=8259","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8395,2018,"November","2018 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=auKnxzhAWqM%3d&tabid=2268&portalid=0&mid=8395","hospitality studies","application/pdf","afrikaans","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2018 November paper 1 afrikaans NA All",8395,"https://www.education.gov.za/LinkClick.aspx?fileticket=A4F-gbx6YyI%3d&tabid=2268&portalid=0&mid=8395","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8395,2018,"November","2018 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=zIWYeFpaxdM%3d&tabid=2268&portalid=0&mid=8395","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2018 November paper 1 english NA All",8395,"https://www.education.gov.za/LinkClick.aspx?fileticket=hhLSssIhheI%3d&tabid=2268&portalid=0&mid=8395","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8930,2019,"May","2019 May/June Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=O5FUHXypuPk%3d&tabid=2468&portalid=0&mid=8930","hospitality studies","application/pdf","afrikaans","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2019 May paper 1 afrikaans NA All",8930,"https://www.education.gov.za/LinkClick.aspx?fileticket=3eB1a6yzPe0%3d&tabid=2468&portalid=0&mid=8930","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
8930,2019,"May","2019 May/June Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=LWgKjNuwTWY%3d&tabid=2468&portalid=0&mid=8930","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2019 May paper 1 english NA All",8930,"https://www.education.gov.za/LinkClick.aspx?fileticket=g1BeG7MLTBo%3d&tabid=2468&portalid=0&mid=8930","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
9628,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=cDiVKJLJKOQ%3d&tabid=2702&portalid=0&mid=9628","hospitality studies","application/pdf","afrikaans","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2020 November paper 1 afrikaans NA All",9628,"https://www.education.gov.za/LinkClick.aspx?fileticket=NGBWRx1jSP0%3d&tabid=2702&portalid=0&mid=9628","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
9628,2020,"November","2020 NSC and SC Exam Papers (November)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=447SryB0LAQ%3d&tabid=2702&portalid=0&mid=9628","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2020 November paper 1 english NA All",9628,"https://www.education.gov.za/LinkClick.aspx?fileticket=kN5tY7i_S00%3d&tabid=2702&portalid=0&mid=9628","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
9911,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=5slFKqx7Rvo%3d&tabid=2837&portalid=0&mid=9911","hospitality studies","application/pdf","afrikaans","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2021 May paper 1 afrikaans NA All",9911,"https://www.education.gov.za/LinkClick.aspx?fileticket=2Me7geyjx9Q%3d&tabid=2837&portalid=0&mid=9911","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
9911,2021,"May","2021 NSC/SC May/June Examinations","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=hqVX0UArRLg%3d&tabid=2837&portalid=0&mid=9911","hospitality studies","application/pdf","english","paper 1",NA,"All",NA," ","hospitality studies paper 1","hospitality studies 2021 May paper 1 english NA All",9911,"https://www.education.gov.za/LinkClick.aspx?fileticket=nUlvmdFsEGQ%3d&tabid=2837&portalid=0&mid=9911","hospitality studies","hospitality studies paper 1","hospitality studies","Paper 1","1.1.1 ",1.2
2534,2009,"November","2009 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ZNsStiki_P4%3d&tabid=677&portalid=0&mid=2534","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2009 November paper 1 afrikaans NA All",2534,"https://www.education.gov.za/LinkClick.aspx?fileticket=V9iYjC0wYkw%3d&tabid=677&portalid=0&mid=2534","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2534,2009,"November","2009 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=fTSu1jA51qQ%3d&tabid=677&portalid=0&mid=2534","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2009 November paper 1 english NA All",2534,"https://www.education.gov.za/LinkClick.aspx?fileticket=AIaTCrH9IMo%3d&tabid=677&portalid=0&mid=2534","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2821,2011,"February","2011 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=IQnMTiHDQQU%3d&tabid=726&portalid=0&mid=2821","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2011 February paper 1 afrikaans NA All",2821,"https://www.education.gov.za/LinkClick.aspx?fileticket=uQ-phqWc6iI%3d&tabid=726&portalid=0&mid=2821","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2821,2011,"February","2011 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=lMIsFEhbmho%3d&tabid=726&portalid=0&mid=2821","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2011 February paper 1 english NA All",2821,"https://www.education.gov.za/LinkClick.aspx?fileticket=oFY_CX7G9oA%3d&tabid=726&portalid=0&mid=2821","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2276,2011,"November","2011 November NSC Examination Papers  ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=yaTVgCbcD7s%3d&tabid=647&portalid=0&mid=2276","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2011 November paper 1 afrikaans NA All",2276,"https://www.education.gov.za/LinkClick.aspx?fileticket=qbmCkjLda5U%3d&tabid=647&portalid=0&mid=2276","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2276,2011,"November","2011 November NSC Examination Papers  ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=RzSlXqui2a0%3d&tabid=647&portalid=0&mid=2276","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2011 November paper 1 english NA All",2276,"https://www.education.gov.za/LinkClick.aspx?fileticket=DDnE0X8NU0o%3d&tabid=647&portalid=0&mid=2276","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2334,2012,"February","2012 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=JNRoawnzMcg%3d&tabid=649&portalid=0&mid=2334","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2012 February paper 1 afrikaans NA All",2334,"https://www.education.gov.za/LinkClick.aspx?fileticket=FHYoPkrKedI%3d&tabid=649&portalid=0&mid=2334","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2334,2012,"February","2012 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=L9fztt8RDtM%3d&tabid=649&portalid=0&mid=2334","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2012 February paper 1 english NA All",2334,"https://www.education.gov.za/LinkClick.aspx?fileticket=tGQKUYjohbY%3d&tabid=649&portalid=0&mid=2334","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2084,2012,"November","2012 November NSC Examination Papers","Tourism Afrikaans Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=AzVSHKDubr8%3d&tabid=626&portalid=0&mid=2084","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA,"  ","tourism paper 1","tourism 2012 November paper 1 afrikaans NA All",2084,"https://www.education.gov.za/LinkClick.aspx?fileticket=l6Z3ar_QArk%3d&tabid=626&portalid=0&mid=2084","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2084,2012,"November","2012 November NSC Examination Papers","Tourism English Paper 1","https://www.education.gov.za/LinkClick.aspx?fileticket=DybyBGb5ee0%3d&tabid=626&portalid=0&mid=2084","tourism","application/pdf","english","paper 1",NA,"All",NA,"  ","tourism paper 1","tourism 2012 November paper 1 english NA All",2084,"https://www.education.gov.za/LinkClick.aspx?fileticket=CJvouSWxNbg%3d&tabid=626&portalid=0&mid=2084","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
1913,2013,"February","2013 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=lP2fls9_KU4%3d&tabid=610&portalid=0&mid=1913","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2013 February paper 1 afrikaans NA All",1913,"https://www.education.gov.za/LinkClick.aspx?fileticket=7ByAsxZ3d-A%3d&tabid=610&portalid=0&mid=1913","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
1913,2013,"February","2013 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=dgPEpryDnq4%3d&tabid=610&portalid=0&mid=1913","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2013 February paper 1 english NA All",1913,"https://www.education.gov.za/LinkClick.aspx?fileticket=4Br7xvkrA0w%3d&tabid=610&portalid=0&mid=1913","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
1865,2013,"November","2013 November NSC Examination Papers ","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=1SjJfJHwMME%3d&tabid=607&portalid=0&mid=1865","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2013 November paper 1 afrikaans NA All",1865,"https://www.education.gov.za/LinkClick.aspx?fileticket=g51ELkVdd24%3d&tabid=607&portalid=0&mid=1865","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
1865,2013,"November","2013 November NSC Examination Papers ","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=uljQhMj6W4c%3d&tabid=607&portalid=0&mid=1865","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2013 November paper 1 english NA All",1865,"https://www.education.gov.za/LinkClick.aspx?fileticket=qtVjvEvta6g%3d&tabid=607&portalid=0&mid=1865","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
1681,2014,"February","2014 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=1fNsI9rboNo%3d&tabid=584&portalid=0&mid=1681","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2014 February paper 1 english NA All",1681,"https://www.education.gov.za/LinkClick.aspx?fileticket=UnGzy7QOkK4%3d&tabid=584&portalid=0&mid=1681","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=E-7TZSEw2zA%3d&tabid=730&portalid=0&mid=2907","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2015 February paper 1 afrikaans NA All",2907,"https://www.education.gov.za/LinkClick.aspx?fileticket=tlzttkeA1mU%3d&tabid=730&portalid=0&mid=2907","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
2907,2015,"February","2015 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=1fNsI9rboNo%3d&tabid=730&portalid=0&mid=2907","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2015 February paper 1 english NA All",2907,"https://www.education.gov.za/LinkClick.aspx?fileticket=r79Tf_o6cKw%3d&tabid=730&portalid=0&mid=2907","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
4295,2015,"November","2015 November NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=sYTLL3B2dro%3d&tabid=979&portalid=0&mid=4295","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2015 November paper 1 afrikaans NA All",4295,"https://www.education.gov.za/LinkClick.aspx?fileticket=RxOyXiotNqg%3d&tabid=979&portalid=0&mid=4295","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
4295,2015,"November","2015 November NSC Examination Papers","Paper 1(English)","https://www.education.gov.za/LinkClick.aspx?fileticket=S87SYPw9TZQ%3d&tabid=979&portalid=0&mid=4295","tourism","application/pdf","english","paper 1",NA,"All",NA,"","tourism paper 1","tourism 2015 November paper 1 english NA All",4295,"https://www.education.gov.za/LinkClick.aspx?fileticket=yQ4yI4aA-tw%3d&tabid=979&portalid=0&mid=4295","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
4404,2016,"February","2016 Feb/March NSC Examination Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=SkPdkOK80sQ%3d&tabid=1000&portalid=0&mid=4404","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2016 February paper 1 afrikaans NA All",4404,"https://www.education.gov.za/LinkClick.aspx?fileticket=5BCMU_swCyU%3d&tabid=1000&portalid=0&mid=4404","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
4404,2016,"February","2016 Feb/March NSC Examination Papers","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=qDV9odNc9Vw%3d&tabid=1000&portalid=0&mid=4404","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2016 February paper 1 english NA All",4404,"https://www.education.gov.za/LinkClick.aspx?fileticket=sTZ4pBcO6lg%3d&tabid=1000&portalid=0&mid=4404","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
6185,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=OU1ptx6LuWI%3d&tabid=1508&portalid=0&mid=6185","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2016 November paper 1 afrikaans NA All",6185,"https://www.education.gov.za/LinkClick.aspx?fileticket=s7MXI4PSIwQ%3d&tabid=1508&portalid=0&mid=6185","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
6185,2016,"November","2016 NSC Examinations (Oct/Nov)","Paper 1 (English)","https://www.education.gov.za/LinkClick.aspx?fileticket=XdmX0SusKm0%3d&tabid=1508&portalid=0&mid=6185","tourism","application/pdf","english","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2016 November paper 1 english NA All",6185,"https://www.education.gov.za/LinkClick.aspx?fileticket=l9er2HRMKQA%3d&tabid=1508&portalid=0&mid=6185","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
6395,2017,"February","2017 Feb/March NSC Exam Papers","Paper 1 (Afrikaans)","https://www.education.gov.za/LinkClick.aspx?fileticket=ByfEb7cQAUo%3d&tabid=1608&portalid=0&mid=6395","tourism","application/pdf","afrikaans","paper 1",NA,"All",NA," ","tourism paper 1","tourism 2017 February paper 1 afrikaans NA All",6395,"https://www.education.gov.za/LinkClick.aspx?fileticket=PmAFUyJykig%3d&tabid=1608&portalid=0&mid=6395","tourism","tourism paper 1","tourism","paper 1","1.1.1 ",1.2
